dimensions,number_of_walks,walk_length,window_size,duration,f1_binary_lr,f1_macro_lr,f1_binary_xgb,f1_macro_xgb,duration_sd,f1_binary_lr_sd,f1_macro_lr_sd,f1_binary_xgb_sd,f1_macro_xgb_sd
128,1,8,16,0.5723838329315185,0.23772114257286478,0.5534038660430827,0.3829262345051819,0.6798808386923273,0.03508930450129375,0.02263846209477686,0.01713851380684182,0.08158428121627723,0.04188108398490951
128,1,16,16,0.9105185031890869,0.1783072634605122,0.5192699395038002,0.39109618950440517,0.6838600112010429,0.00697945408671296,0.023924988767993087,0.016275317775843276,0.10159253237726147,0.052315081861797834
128,1,32,16,2.4020397663116455,0.2002809397367499,0.534335105316918,0.44879486116497497,0.7140564725927633,0.006864905954162838,0.030027024163388892,0.021164869252876972,0.10658220647154955,0.054276170465901545
128,4,2,16,0.45330119132995605,0.13725101840720438,0.4560288640705073,0.11389085515893078,0.5442277786287886,0.03946281176556132,0.02651278559494604,0.03215236063325521,0.0799609513220445,0.04040058519931808
128,4,4,16,0.6911153316497802,0.20767776339638747,0.5364574401077198,0.3873713389502863,0.682497719021222,0.006048504175800364,0.025728004205917806,0.014120037684014134,0.0397958502590915,0.02060194918180468
128,4,8,16,1.7394193649291991,0.20797659304631866,0.5380853484847565,0.4066011181800656,0.6924957333163191,0.03832447643728166,0.03362507283138659,0.023679058204346886,0.07301273234210526,0.0375657035278802
128,4,16,16,4.124969863891602,0.19012135293567814,0.528315691161081,0.49139723955379083,0.7359258791763484,0.03428026531647942,0.02524270271820397,0.014278559186127094,0.08785092064103209,0.0450919604990898
128,4,32,16,9.040469455718995,0.20537651881115235,0.5375674226051715,0.4885740143247871,0.7341155818045282,0.029787048489040454,0.02391737686849425,0.009857901592868461,0.11228325593105573,0.0578692739352882
128,8,2,16,0.7131975650787353,0.1788423637682591,0.5117225498032096,0.37083460139414226,0.6747323943953171,0.05011686475737599,0.018699233899604695,0.02068940582818114,0.0959322816035343,0.04889426938987512
128,8,4,16,1.4699931621551514,0.22010323503152093,0.5474941741791041,0.4380114527482949,0.7089730404214268,0.02440741682751309,0.03164485388388654,0.020655309519314255,0.030956193843641986,0.015868428372832963
128,8,8,16,3.3101117610931396,0.18566950684954148,0.5233152113921011,0.32497044555868093,0.6502473422516716,0.04511221597873695,0.014059479255762383,0.012880917637167867,0.0661947502739966,0.03409985055186357
128,8,16,16,7.957661247253418,0.20559822798729271,0.5334008656351502,0.446617210846097,0.7122724273389579,0.032351461519148667,0.030662033858450875,0.02238508693744551,0.06386555601916798,0.032554142204534293
128,8,32,16,17.190496397018432,0.19113412664163398,0.526690973469341,0.46704855428259684,0.7231720127514378,0.025658553489928834,0.022007459633931272,0.016578140621221853,0.05474935507773794,0.02780625531864971
128,16,2,16,1.450747013092041,0.19868353492704816,0.5328269135974424,0.4217744198232003,0.7001714962947188,0.04931023757808703,0.021500183308296776,0.017105548765179935,0.0373192201482212,0.019103002816270614
128,16,4,16,2.80167498588562,0.18791454515674882,0.5237157897831479,0.32049316537121414,0.6479118847720178,0.04399499120577861,0.020168082666748816,0.012805654224821439,0.06973154343303338,0.03539896450307841
128,16,8,16,6.320547294616699,0.20548313674542212,0.5363660285125024,0.4191299386678077,0.6986506476120735,0.04139223156570271,0.033170973405123136,0.018410177532321208,0.07895052659019824,0.0402483149138609
128,16,16,16,15.110392904281616,0.1848652874499131,0.522111010331695,0.49566809820922125,0.7375606174747386,0.04777996249079952,0.02174867736412543,0.01852584413843767,0.10456601424633408,0.054191872925146434
128,16,32,16,33.90835795402527,0.20646570098168984,0.5344474836995305,0.4861846239724855,0.7326269431950203,0.05475528866456647,0.029482801815690282,0.015822503840862135,0.08397725303365712,0.04343583759685508
128,32,2,16,2.6740437507629395,0.22166550498349497,0.5513514118742457,0.27833004972323855,0.6269559691503245,0.04494186182870244,0.04223076450689247,0.026455295625473822,0.09457086681382798,0.04850247157614781
128,32,4,16,5.26938099861145,0.21785216517817907,0.547026769566267,0.47003728325936284,0.724762003154814,0.04265374257760799,0.028263203051141578,0.01991052291996843,0.052561005668788935,0.026689126026477702
128,32,8,16,12.071993732452393,0.2054721658778454,0.5325544301808132,0.47146622798280385,0.7247792810863387,0.04767736762933922,0.022699184740928708,0.017715646017718762,0.07729758471423853,0.0401284872522108
128,32,16,16,29.68579730987549,0.19171213889177954,0.5277011112085602,0.48685656749283474,0.7326617916596931,0.06415870950823543,0.020875059165210715,0.012217038127598468,0.04902991197578827,0.025679788261566094
128,32,32,16,67.45719809532166,0.21317793516673694,0.5474192491781071,0.49866740703083334,0.7385558949112971,0.16106424479335452,0.018803391427761804,0.01502551791761263,0.09483126893419175,0.049260318185159094
256,1,2,16,0.2626330375671387,0.1088460559413333,0.40762962428510396,0.013793103448275858,0.4935366493831929,0.011641796416863633,0.015229457884427913,0.01420459102515623,0.027586206896551717,0.014076631838373646
256,1,4,16,0.390837574005127,0.14132821199671303,0.460529652811558,0.11275017894709709,0.5429735476200619,0.0002057255660556329,0.024807724414524744,0.020189986173566984,0.04585352103949985,0.02349232863123767
256,1,8,16,0.6667550086975098,0.22222161018776046,0.5480418783411691,0.5441518611731377,0.7628594727780567,0.007246135751873704,0.024580342490720927,0.01582765872387489,0.052030994193407405,0.02651152473406977
256,1,16,16,1.1226632118225097,0.21386159069261185,0.5470541744977631,0.4819324577861163,0.7311024333667089,0.006352915883021053,0.020007767260739443,0.00856784429215224,0.07239292608758123,0.03748982295751465
256,1,32,16,3.5172940254211427,0.18391605448644543,0.526302188310678,0.41438141438141435,0.6963803807861382,0.009065618697347616,0.039695476957504604,0.02339692103707343,0.03923031931088974,0.020307264348089164
256,4,2,16,0.4908444881439209,0.10882535833707094,0.43730379208831743,0.08951612903225806,0.5313679265321329,0.03637458670206545,0.011451523404895433,0.019269269814994675,0.07703196087909388,0.039497708979717994
